#frame,x,y,z,mux,muy,muz,gamma,0,0,0,0,0,0,signal,,x_normal,y_normal,z_nm
22,361.03,101.11,-80.757,0.79743,-0.19915,0.5696,0.36228,1792.8,878.34,1358.1,-320.99,587.01,34.967,4029.3,,56.01716667,51.68516667,2.56E-07
23,66.415,705.12,232.14,0.39659,-0.65099,0.64725,1,798.27,1866.7,2056.4,-1701.7,1067.2,-2261,4721.4,,51.10691667,61.752,4.79E-08
24,188.36,678.49,221.39,0.26478,-0.65292,0.70964,0.98975,564.42,2441.6,3072.5,-1162,886.01,-3065.8,6078.6,,53.13933333,61.30816667,0.000001903
24,-1535.6,1925,-151.4,-0.6259,0.74257,-0.2384,0.76253,4383.4,5777.9,1681.1,-4627.6,538.49,-1675.1,11842,,24.40666667,82.08333333,5.47E-08
24,-1628.7,1908,85.631,0.49084,0.86655,-0.090368,1,987.8,2985,-1017.8,1719.6,-283.05,-418.86,2955.1,,22.855,81.8,-3.57E-07
25,-432.07,512.13,200.09,0.49298,-0.54137,0.68109,1,1289.2,1588.8,2788.1,-2466.1,2237.6,-2424.9,5666.1,,42.79883333,58.5355,-0.00000045
25,261.88,584.4,152.62,0.18371,-0.59208,0.78466,0.74212,620.72,1293.2,2247.6,-446.92,248.71,-1734.7,4161.5,,54.36466667,59.74,1.20E-07
25,-999.33,-742.87,981.01,0.79282,-0.37654,0.47923,0.81813,1980.5,296.43,1042.7,-711.99,591.46,-1044.9,3319.7,,33.3445,37.61883333,4.75E-08
26,-555.23,776.58,555.08,0.56409,-0.70219,0.43444,1,2772,4650,2333.9,-5680.7,3055.7,-3462.1,9755.8,,40.74616667,62.943,9.55E-08
26,200.36,-950.74,668.29,0.40888,-0.87811,-0.24847,0.72198,1140.3,3590.5,718.35,-1299.3,-712.64,742.73,5449.1,,53.33933333,34.15433333,5.97E-08
26,534.76,-760.67,624.93,0.50473,-0.6552,-0.5621,0.96669,551.1,1195.6,665.92,-322.8,-1011.6,613.84,2412.7,,58.91266667,37.32216667,1.57E-06
27,784.78,-1308.9,50.557,-0.66778,0.73862,-0.09226,0.82182,3787,4377.3,523.38,-3202,-61.923,-940.52,8687.7,,63.07966667,28.185,1.91E-07
27,260.4,-740,321.56,-0.36617,0.71946,0.59017,0.84108,721.26,2494.1,1652.5,-486.4,-1214.7,1444.4,4867.8,,54.34,37.66666667,0.00000225
27,-295.18,983.9,5.9869,-0.94371,0.061098,0.3251,0.67726,3277,435.31,951.66,-392.41,-880.97,-666.27,4664,,45.08033333,66.39833333,0.00000125
28,-114.91,-1994,48.106,0.61691,-0.51139,0.59824,1,1826.1,1039.2,1762.4,-1958.7,1866,-2048.2,4627.7,,48.08483333,16.76666667,1.67E-08
28,-362.13,-1570.6,-20.873,0.21042,-0.55823,0.80256,1,29.692,1045.4,2144.6,-967.35,179.78,-1266.1,3219.7,,43.9645,23.82333333,-6.85E-08
28,424.95,-927.88,-468.65,-0.53421,-0.69123,0.48664,0.82193,945.19,1159.9,942.43,1354,2289.4,-1884.7,3047.5,,57.0825,34.53533333,1.07E-06
29,-83.948,-1684.6,-136.27,0.66212,-0.29796,0.68762,0.83182,2752.1,362.06,2747,-673.43,794.87,-2807.9,5861.1,,48.60086667,21.92333333,1.14E-06
30,-340.85,-816.19,516.38,0.23423,0.8868,0.39841,0.79235,446.73,3289.8,971.95,623.04,664.76,1172.7,4708.5,,44.31916667,36.39683333,9.93E-08
30,1146.8,-57.972,-75.776,-0.13697,-0.98962,0.043487,0.63112,764.99,3152.8,403.52,312.34,439.04,-203.23,4321.3,,69.11333333,49.0338,1.19E-07
31,-356.03,-772.96,412.85,0.29658,0.87915,0.37301,0.70469,916.94,3233.2,1000.6,1009.4,39.163,1315,5150.8,,44.06616667,37.11733333,1.12E-07
32,-675.93,460.26,132.8,0.5873,-0.46893,0.65968,1,2533.2,1885.1,4425.5,-4946.8,5189.8,-3622.3,8843.8,,38.7345,57.671,1.64E-06
32,-687.99,-1203.8,-56.63,-0.017451,0.00038455,0.99985,1,56994,-59297,52003,-795.33,-3643.1,1153,49701,,38.5335,29.93666667,6.68E-07
33,964.91,-392.63,788.7,0.86447,-0.35221,-0.35867,0.74255,4057,1739.2,353.61,-735.13,-1767.5,291.41,6149.8,,66.08183333,43.45616667,-3.36E-10
33,1529.8,1007.7,-318.39,-0.19741,-0.93211,-0.30366,0.56652,607.5,3209.5,1103.5,384.25,2192.4,-136.81,4920.5,,75.49666667,66.795,1.54E-06
34,467.79,-744.28,791.99,-0.36093,-0.30883,0.87997,0.64464,425.66,402.73,1273.4,-94.27,-477.38,-398.73,2101.8,,57.7965,37.59533333,-3.15E-08
35,113.1,-174.17,-50.722,0.049115,-0.12756,0.99061,0.54685,550.35,373.5,2021.7,-94.511,31.895,-260.19,2945.5,,51.885,47.09716667,1.33E-07
36,87.203,-206.86,-22.36,0.101,0.11308,0.98844,0.67415,253.21,482.09,2362.4,-326.43,356.91,229.55,3097.7,,51.45338333,46.55233333,4.96E-08
36,-1167.4,1857.9,-91.512,-0.89384,0.36794,-0.25627,0.36055,2695.5,1655.7,1059.6,-288.49,519.64,-789.1,5410.9,,30.54333333,80.965,6.67E-07
37,135.68,-676.16,267.11,-0.18261,0.71819,0.67145,0.71495,603.25,2714.7,2380.6,40.423,-784.65,1754.2,5698.5,,52.26133333,38.73066667,9.45E-07
37,19.955,-283.26,-59.412,0.074807,0.19791,0.97736,0.47618,739.95,927.67,2828.8,-88.246,229.67,372.49,4496.4,,50.33258333,45.279,0.00000255
38,166.13,-639.83,235.67,-0.23581,0.6818,0.69249,0.76021,798.12,3773.3,3678.1,-357.45,-1548.4,2400.5,8249.4,,52.76883333,39.33616667,2.21E-06
38,-32.07,-971.35,730.14,0.51156,0.83421,-0.20593,0.99999,748.67,1596.7,-313.84,507.84,-333.77,-358.2,2031.5,,49.4655,33.81083333,0.0000019
38,972.78,-347.52,828.05,-0.78386,0.20242,0.58701,0.77094,2102.3,236.62,1458.9,-607.61,-1140.7,363.83,3797.8,,66.213,44.208,1.87E-07
39,-247.54,-1345.8,-48.16,0.42176,-0.30973,0.85217,1,776.86,26.519,2592.5,-21.989,1189.2,-2171.2,3395.9,,45.87433333,27.57,1.54E-08
43,728.69,160.95,250.08,-0.71465,-0.21027,0.66713,0.93275,2217.2,291.63,1922.2,369.67,-1963.3,-636.89,4431,,62.14483333,52.6825,6.07E-07
43,1149.3,1656.4,-321.28,-0.46293,0.79939,-0.38297,0.64751,388.59,816.54,377.21,-562.07,-507.18,-381.82,1582.3,,69.155,77.60666667,2.14E-06
45,-135.96,-1443.2,-65.658,0.404,-0.36912,0.83698,0.63446,983.83,557.99,1983.8,-83.816,511.21,-1231.6,3525.6,,47.734,25.94666667,6.56E-08
46,1566.3,-818.44,-26.675,-0.8584,0.43073,0.27861,1,5357.4,1034.6,1070.6,-3739.2,-1673.7,-143.82,7462.6,,76.105,36.35933333,0.00000255
46,935.5,-86.636,601.75,-0.92087,0.11765,0.3717,0.8309,6098.7,1781.5,200.56,6.7001,-2630.1,240.37,8080.8,,65.59166667,48.55606667,1.36E-07
46,-334.97,374.46,115.52,0.49298,-0.4929,0.71696,1,1372.4,1467.5,3255.8,-1032.4,2867.8,-2614,6095.8,,44.41716667,56.241,4.77E-08
46,-910.65,918.56,854.8,0.58572,-0.53377,0.60993,1,958.86,574.04,1494.4,-2182.2,1403.4,-1572.8,3027.3,,34.8225,65.30933333,2.81E-08
47,-559.54,631.16,351.23,0.56602,-0.57061,0.595,1,2712.7,3014.3,3655.6,-4750.3,3720.7,-3351.5,9382.5,,40.67433333,60.51933333,5.42E-07
47,433.25,-1831.2,31.071,-0.72335,0.66972,0.16805,0.24107,2529.9,2413.2,1520.5,-491.69,-177.2,283.81,6463.6,,57.22083333,19.48,4.75E-08
48,-164.05,269.05,-12.287,0.39775,-0.39148,0.82978,0.8789,1290.4,1054.2,4244.3,-629.5,1813.1,-2286.2,6588.9,,47.26583333,54.48416667,-2.92E-07
49,-480.63,807.83,515.43,0.46411,-0.61187,0.64048,0.88628,576.22,947.48,1323.8,-1572.2,591.73,-905.16,2847.5,,41.9895,63.46383333,-0.00000015
50,-86.89,627.95,139.92,0.48475,-0.75451,0.44242,0.89236,1128.3,2782,1220.7,-2072.4,1042.9,-1353,5131,,48.55183333,60.46583333,6.34E-07
50,-893.25,-47.537,458.88,0.79787,-0.13492,0.58753,0.9603,2174.8,187.27,1163.1,-181.7,1677.9,-259.14,3525.2,,35.1125,49.20771667,0.00000215
51,142.51,-970.75,555.39,-0.41211,0.27639,0.8682,0.72168,332.26,445.19,1266.6,445.66,-727.57,245.01,2044,,52.37516667,33.82083333,8.97E-08
52,-20.817,-1861.4,-56.003,-0.86992,0.36174,-0.33524,0.43217,5171.9,1524.2,3366.6,-1705.5,-777.59,-2284.9,10063,,49.65305,18.97666667,4.83E-08
52,1556.2,485.28,41.156,-0.6947,0.68687,0.21354,0.54299,1977.8,1963.1,985.66,-1474.7,-405.7,296.22,4926.6,,75.93666667,58.088,8.61E-08
53,-16.376,-1779.7,-53.14,0.64683,-0.50256,0.57362,0.55064,1805.2,1221.6,1669.3,-1164.9,498.65,-639.22,4696.2,,49.72706667,20.33833333,-4.47E-07
53,-884.76,-371.73,561.06,0.81205,0.38985,0.43426,0.83329,1707.8,772.51,431.74,394.55,1118.8,102.2,2912,,35.254,43.8045,8.00E-08
54,-66.784,-1781,-42.855,0.61718,-0.42465,0.66239,0.62295,2140.8,733.04,2337.1,-1334.8,-333.35,-1312.7,5211,,48.88693333,20.31666667,0.00000246
55,-86.485,-1842.1,-46.13,0.52876,-0.37567,0.76111,0.95501,1038.5,293.08,1829.3,-737.03,646.14,-1110.2,3160.9,,48.55858333,19.29833333,6.13E-08
56,-65.912,-1753.8,-50.519,0.30747,-0.43811,0.8447,0.80256,722.23,567.75,2293.2,-482.16,248.13,-1511.5,3583.1,,48.90146667,20.77,1.91E-07
57,2.6092,-300.51,-44.289,-0.04428,0.3793,0.92422,0.39463,1210.8,1606,3295,-387.8,181.94,761.65,6111.8,,50.04348667,44.9915,9.52E-07
57,-47.79,-1757.2,-46.034,0.52256,-0.347,0.7788,0.845,1350.3,263.42,2236.4,-808.22,299.42,-1284.7,3850.1,,49.2035,20.71333333,5.63E-07
58,781.25,-403.94,498.1,-0.85536,0.43104,0.28735,0.70532,3749.3,1444.4,939.84,-1565,-1123,407.67,6133.5,,63.02083333,43.26766667,1.17E-07
58,-461.89,507.07,143.02,0.55631,-0.73407,0.38944,0.74316,1434.3,2132,497.88,-275.87,891.81,-782.18,4064.2,,42.30183333,58.45116667,6.44E-08
58,94.938,-226.71,-87.834,-0.24223,0.34914,0.90522,0.58686,482.15,843.83,2179.4,-422.75,-381.58,254.01,3505.3,,51.5823,46.2215,1.15E-06
58,-107.72,446.41,-146.41,0.21964,-0.82125,0.5266,0.27046,1148.6,1429.5,1051.2,-15.977,257.53,-970.73,3629.4,,48.20466667,57.44016667,0.00000215
59,587.41,-689.25,661.81,-0.61802,0.70124,0.35541,0.68856,2619.3,3663.7,1864.4,-2606.7,-1782.4,807.56,8147.4,,59.79016667,38.5125,1.03E-07
59,-465.72,538.45,154.96,-0.49464,-0.86435,0.090703,0.5028,1311.6,2094.8,412.24,238.67,390.62,-466.26,3818.7,,42.238,58.97416667,8.81E-08
59,-938.25,-456.92,777.02,-0.69827,-0.67083,0.24983,0.41435,930.85,788.05,551.21,416.29,129.88,-449.47,2270.1,,34.3625,42.38466667,-6.16E-08
59,-604.16,-555.86,-316,-0.48656,0.4436,0.75265,1,520.83,9.1392,977.31,-964.28,735.98,1176.6,1507.3,,39.93066667,40.73566667,1.06E-07
59,-778.62,-813.05,838.8,0.48485,-0.51981,0.70336,0.80531,648.37,936.05,1200.9,-243.21,1007.2,-690.65,2785.3,,37.023,36.44916667,2.70E-07
60,-289.5,550.87,92.181,0.64921,-0.6054,0.46046,0.37526,2327,2160.7,1404.5,-8.112,734.36,-916.6,5892.1,,45.175,59.18116667,1.53E-07
60,-882.26,-291.21,573.54,0.81927,0.10323,0.56403,0.62218,2979.4,894.21,1738.1,500.92,1768,-11.191,5611.8,,35.29566667,45.1465,3.13E-07
60,-831.98,-994.77,-243,0.61711,-0.56433,0.54836,0.38123,1671.5,1399.9,1484.4,-645.88,-71.56,-1005.1,4555.8,,36.13366667,33.4205,3.52E-07
61,43.774,349.28,-2.2306,0.32536,-0.4506,0.83132,0.63206,1123.4,1298.8,2946,221.82,1211.4,-1673.6,5368.2,,50.72956667,55.82133333,5.88E-08
62,270.05,339.28,-550.09,0.75679,-0.21275,0.61806,0.92661,1204.8,345.6,906.65,-232.6,2526.6,113.86,2457,,54.50083333,55.65466667,1.79E-07
62,-447.41,339.11,-116.51,-0.82494,0.43588,-0.35983,0.32854,3236.1,2315.8,1634.3,-234.21,844.01,-1307.3,7186.2,,42.54316667,55.65183333,1.40E-07
62,748.23,-631.32,615.39,-0.69205,0.52708,0.49321,0.84636,1998.2,1468.2,1287.2,-1551,-1611.7,709.27,4753.6,,62.4705,39.478,1.93E-08
63,260.39,163.61,-69.485,0.41352,-0.56503,0.71396,0.46098,1692.4,2109.7,2671.8,-626,946.21,-1295.7,6473.9,,54.33983333,52.72683333,3.32E-07
64,-1280.4,532.71,-152.37,-0.34729,-0.93744,-0.024321,0.44599,1742.9,3479,956.86,614.96,1062.2,-266.86,6178.8,,28.66,58.8785,1.14E-07
64,-1349,280.17,6.0119,-0.93997,0.3111,0.14026,1,4241.4,349.86,-304.87,-1641.4,-855.55,38.66,4286.4,,27.51666667,54.6695,0.0000005
65,1930.9,1689.8,-56.468,0.010196,0.657,-0.75382,0.23975,1250,2232.3,2342.4,-129.32,-235.86,-232.58,5824.6,,82.18166667,78.16333333,9.84E-08
65,-360.88,-839.44,601.46,0.24499,0.84868,0.46874,0.50747,1096.7,2683.7,1230.7,192.66,428.18,1065.2,5011.1,,43.98533333,36.00933333,3.21E-07
65,1681.3,1864.4,-237.75,0.35124,-0.84233,0.40878,0.48774,2094.6,5109.2,2494.9,-1263.6,2289.6,-813.73,9698.7,,78.02166667,81.07333333,-5.13E-08
66,-496.54,775.06,501.17,0.52696,-0.70029,0.48157,1,2883.4,5559.1,3195.2,-6578.7,3952.6,-4692.2,11638,,41.72433333,62.91766667,1.86E-07
66,328.36,250.64,-93.806,0.48638,0.22598,0.84402,0.69616,755.4,326.29,1640,389.14,525.99,95.915,2721.7,,55.47266667,54.17733333,1.50E-06
66,-153.81,-865.59,490.13,0.2633,0.67206,0.69211,0.81285,30.13,671.08,804.57,797.33,164.02,336.24,1505.8,,47.4365,35.5735,9.29E-08
68,-404.22,-1736.2,-84.986,0.49432,-0.27377,0.82504,0.70539,953.5,126.63,1551.9,-126.92,96.415,-1054.7,2632.1,,43.263,21.06333333,5.40E-08
69,-4.2399,570.88,95.752,0.51299,-0.49376,0.70218,0.48413,4020.6,3546,5250.2,-1411.6,1908.5,-2573.2,12817,,49.929335,59.51466667,3.00E-07
69,1132.1,1222.4,-522.97,-0.57572,0.67184,-0.46603,1,687,795.82,419.08,-847.07,352.08,-2314.5,1901.9,,68.86833333,70.37333333,2.53E-07
70,-188.08,368.92,66.135,0.39237,-0.47795,0.78588,1,1158,1895.4,5216.1,-1327.9,3125.4,-3352,8269.4,,46.86533333,56.14866667,0.00000205
71,-218.11,320.25,54.166,0.42502,-0.41534,0.80427,1,1123,1028.8,4232.1,-1267.8,2390.5,-2443.8,6383.9,,46.36483333,55.3375,5.01E-08
72,583.67,-608.91,405.15,-0.63629,0.57489,0.51443,0.80102,2129.4,1999.4,1506.6,-1327.3,-1690.5,1101.6,5635.3,,59.72783333,39.8515,1.08E-06
72,-66.748,553.89,146.32,0.35385,-0.56059,0.74868,1,1109.1,2920.6,5274.1,-1790.1,2701.8,-4043.6,9303.9,,48.88753333,59.2315,1.16E-06
74,-71.709,-1933.8,-174.64,0.70473,-0.42793,0.56589,1,2613.2,749.71,1645.8,-954.52,1559,-3638.5,5008.7,,48.80485,17.77,-3.05E-08
75,-225.62,-1516.9,-64.461,0.19904,-0.19924,0.95952,1,185.55,-184.57,1720.4,147.52,409.45,-877.76,1721.3,,46.23966667,24.71833333,6.55E-07
76,278.46,634.98,-5.544,-0.18377,0.98281,0.017548,0.53966,1086.8,3680.3,724.1,-441.11,593.42,153.46,5491.2,,54.641,60.583,7.68E-07
76,321.48,-1578.6,-99.97,0.34213,-0.46536,0.81632,0.37104,915.7,955.49,1543.4,-73.44,407.42,-670.11,3414.6,,55.358,23.69,6.00E-08
77,-119.66,-1503.5,-28.916,0.012467,-0.3698,0.92903,0.93249,234.37,130.94,1642.4,249.89,195.77,-987.86,2007.8,,48.00566667,24.94166667,7.25E-07
78,39.576,-1394.5,-62.903,0.96754,-0.17029,0.18675,0.38774,5120.7,1611.7,2326.7,-501.1,181.7,-1634.2,9059.1,,50.6596,26.75833333,1.51E-07
78,1204.5,878.84,55.129,0.30739,-0.94552,-0.10725,0.91631,333.65,2447.7,102.41,-716.67,-349.76,202.94,2883.7,,70.075,64.64733333,4.22E-07
79,-349.07,-1705.9,-37.472,0.13788,-0.55455,0.82065,0.59774,657.11,1201.6,2112.2,31.683,459.3,-1281.3,3970.9,,44.18216667,21.56833333,6.14E-08
80,991.47,-78.253,662.01,-0.9449,-0.002671,0.32736,0.82404,5898.1,495.73,1030.2,-147.55,-1877.6,-498.53,7424,,66.5245,48.69578333,-3.46E-07
80,-36.598,-136.69,-99.004,-0.44243,0.56826,-0.69379,0.79894,404.81,1060.1,1264.3,-461.25,1341.7,-283.7,2729.2,,49.39003333,47.72183333,1.06E-07
81,-729.98,114.06,-1.3498,-0.84247,0.53397,-0.071536,0.64875,2981.9,1710.5,348.88,-1090,215.04,-171.7,5041.3,,37.83366667,51.901,1.75E-06
81,-417.55,-318.8,-128.67,0.41241,-0.73696,0.53555,0.58981,1230.9,2263.1,1507.3,-834.91,665.74,-1332.3,5001.4,,43.04083333,44.68666667,2.57E-07
81,-56.004,-1648.4,-90.218,0.77167,-0.28323,0.56949,0.71596,2553.2,253.6,1701.7,-691.85,113.9,-1493.2,4508.5,,49.0666,22.52666667,-9.10E-08
82,-1.001,-355.05,-199.17,0.70476,-0.25853,0.66067,0.33304,1389.2,867.1,1294.9,-101.96,568.45,-623.8,3551.2,,49.98331667,44.0825,-4.13E-07
82,1111.1,-164.27,759.86,-0.3772,0.90802,-0.18228,0.40481,1801.6,3679.5,1638.1,-1106.2,-480.91,-659.27,7119.2,,68.51833333,47.26216667,5.94E-08
84,-320.42,-1541.5,-57.404,0.41827,-0.29596,0.85875,0.93099,953.43,105.44,2593,-249.32,586.04,-1561.4,3651.9,,44.65966667,24.30833333,1.48E-07
85,-1006.6,-258.67,854.66,-0.96011,-0.22959,-0.1596,0.66498,3226.2,575.89,739.75,758.18,458.37,-72.723,4541.9,,33.22333333,45.68883333,5.65E-07
85,-165.61,-86.431,-160,0.49417,-0.40259,0.77053,1,828.07,360.5,1926.2,-105.18,1883,-2653.5,3114.7,,47.23983333,48.55948333,5.52E-08
85,-12.398,-416.15,73.624,-0.050587,0.50734,0.86026,0.85885,22.372,735.18,1651.1,113.4,-226.17,692.18,2408.7,,49.79336667,43.06416667,7.92E-08
86,732.83,820.71,-444.2,-0.33089,0.78414,0.525,0.7664,811.29,1645.6,929.16,-258.3,16.191,3183.3,3386.1,,62.21383333,63.6785,-3.69E-07
86,-500.91,-418.39,181.68,0.38895,0.29562,0.87254,0.54405,572.34,960.02,1924.9,-216,1068.8,193.59,3457.2,,41.6515,43.02683333,-9.84E-09
87,-620.29,-311.64,194.53,0.61286,-0.19486,0.76579,0.61203,1024.1,716.16,1588.8,-345.79,1289.9,-90.887,3329.1,,39.66183333,44.806,-3.62E-08
87,581.71,641.13,-438.85,-0.57651,0.61931,-0.533,0.42502,1724.1,2103.2,1794.1,-819.17,2145.6,592.96,5621.3,,59.69516667,60.6855,0.000001746
87,-1901.1,1768.3,-49.787,-0.84927,0.52639,0.040601,0.60221,2995.6,1769.4,445.32,-1029.3,-309.93,-212.18,5210.3,,18.315,79.47166667,2.97E-08
88,-895.3,-36.036,456.56,0.8156,0.035618,0.57752,0.8003,4177.1,578.16,2326.6,529.84,2772.7,-52.626,7081.9,,35.07833333,49.3994,6.00E-08
88,-606.28,-356.3,188.88,0.63036,-0.060549,0.77394,0.59115,1071.5,751.25,1653.2,-705.94,1365.2,127.96,3475.9,,39.89533333,44.06166667,6.43E-08
88,829.71,1160.6,-491.49,-0.82931,-0.5248,0.19189,0.68334,1550.8,959.8,282.29,414.56,-1469,714.21,2792.9,,63.8285,69.34333333,5.46E-08
88,139.37,-214.96,-121.67,-0.039947,-0.57497,0.8172,0.7557,382.1,806.04,1650.9,-425.41,-819.02,-1365.8,2839.1,,52.32283333,46.41733333,6.16E-07
88,113.21,-1560.6,-63.769,0.7778,-0.45791,0.43053,0.47536,1747.2,942.89,1083.4,-802.86,400.46,-303.48,3773.4,,51.88683333,23.99,1.16E-06
88,315.61,-1861.6,-27.232,0.63575,-0.54874,0.54286,1,899.57,518.78,570.32,-623.55,598.95,-1114.7,1988.7,,55.26016667,18.97333333,7.83E-08
89,713.71,-110.78,239.13,-0.7416,-0.00090933,0.67085,0.70696,4892.2,1072.5,4215.7,-32.857,-3719.4,-16.912,10180,,61.89516667,48.15366667,2.43E-08
