,0,1
0,8566.158604904433,2569.0
1,1912.45490244269,256.0
2,1356.3893185043858,224.0
3,1678.955150671293,225.0
4,4149.598868847825,526.0
5,2634.116110819848,344.0
6,2004.403444330632,341.0
7,2565.5126708639414,339.0
8,2209.6405789707237,331.0
9,2167.749623935099,351.0
10,2084.744004475149,324.0
11,2036.7909317398316,366.0
12,2406.294734951217,373.0
13,4007.2147270599544,519.0
14,2240.0922168989855,264.0
15,1538.2305818288928,239.0
16,2123.733884143333,252.0
17,4653.331797380388,885.0
