,0,1
0,2870.098984290681,389.0
1,609.4486437676433,72.0
2,176.0445525105146,44.0
3,237.5013735091897,37.0
4,3069.216855337083,345.0
5,1007.6135937120031,153.0
6,959.8055501407568,163.0
7,996.3204256436651,149.0
8,727.9182416127842,156.0
9,735.7084665387983,166.0
10,900.4817568956029,138.0
11,1098.7733595098475,184.0
12,1289.3460180050656,187.0
13,2920.8208656768425,338.0
14,480.9056460069835,76.0
15,331.9531987203478,60.0
16,504.87631422140447,68.0
17,2200.7479223932733,287.0
