,0
0,0.2410698428935305
1,0.10557618041648292
2,0.0670095069105984
3,0.19555661895089918
4,0.07685519338045765
5,0.05852367774103288
6,0.19216483651003433
7,0.07656406702190112
8,0.054256961141918886
9,0.2161982704517485
10,0.08762878494266253
11,0.06531463265053633
12,0.2658405668689579
13,0.11125312093630543
14,0.0645074811788172
15,0.08698729092837403
16,0.12300763479326032
17,0.06924289427302878
18,0.08599855134195838
19,0.07382413698122019
20,0.0703601648724661
21,0.09075235317148786
22,0.04483100766137734
23,0.06321888907379136
24,0.07577651340021169
25,0.02526895183943427
26,0.05618817756270785
27,0.07130927958348093
28,0.013815734993904033
29,0.057043231577341084
30,0.0710958192712488
31,0.023138894822936348
32,0.058339801873680194
33,0.07454881142624918
34,0.04783334338290468
35,0.059464474109200825
36,0.08032560377202139
37,0.07910073997615441
38,0.07074002940465025
39,0.08021140727369597
40,0.11170500102640911
41,0.06985234750988698
42,0.07745388998976016
43,0.10198349999926448
44,0.10273683191465056
45,0.05712866301700325
46,0.05344478917563582
47,0.06786701919414123
48,0.08284852019128275
49,0.08330586676802071
50,0.03070513873220682
51,0.07326808407605527
52,0.08968390749395154
53,0.10565452527587549
54,0.0715331257239872
55,0.0738509071387458
56,0.1523655133858335
57,0.08162498244547618
58,0.06904242079337344
59,0.15418572928187455
60,0.07383586312950467
61,0.056156980225288894
62,0.1715890237126359
63,0.07150029235906004
64,0.04937827706280889
65,0.15911597751932388
66,0.06761112322773034
67,0.05853201044145193
68,0.1253725889595615
69,0.0667274444239829
70,0.05924998435088252
71,0.08687080996110318
72,0.0694515640485844
73,0.0706198080356071
74,0.051201374042610694
75,0.07324950357686835
76,0.08905225162903528
77,0.06655941804706028
78,0.07478372469823198
79,0.08759416757137023
80,0.12963330801527562
81,0.06022163198350731
82,0.05467937531633118
83,0.060574113041307096
84,0.06108395046618315
85,0.0583398574251971
86,0.040235028953302214
87,0.08472216413332798
88,0.08120334067885711
89,0.05356278203957437
90,0.08372195886134191
91,0.07755221230367347
92,0.13902786805915882
93,0.05646586773879201
94,0.059087918690193864
95,0.17566506817366578
96,0.06210467555992802
97,0.0690465797838288
98,0.07509285760009111
99,0.07005662156071985
100,0.09470306625018396
101,0.0438628204173269
102,0.08554614744199189
103,0.09559929902709266
104,0.07250524830208144
105,0.07273631064516399
106,0.05824902616554947
107,0.06537683822576588
108,0.07445706678389102
109,0.06312807416731603
110,0.058309217637070074
111,0.0880704893046074
112,0.09219804667286279
113,0.09107526661451784
114,0.06948768668322032
115,0.08165420745378228
116,0.08685552859874913
117,0.0727774470243542
118,0.09712677705505486
119,0.0528129570006731
120,0.09183525988536798
121,0.09398357840328843
122,0.06563387546391274
123,0.07877286973509377
124,0.054228333425448305
125,0.10198882740454703
126,0.06076062035478447
127,0.05599930465209249
128,0.06129266639477027
129,0.09463584865767657
130,0.08832149691751973
131,0.08433965221606796
132,0.07411810412388965
133,0.09184409640594393
134,0.08889571194555601
135,0.08281431861520594
136,0.08764959215724731
137,0.058565725750096644
138,0.09643182500269797
139,0.0836240163465052
140,0.11054968917886282
141,0.06343370091202093
142,0.05218312791744833
143,0.09772934266103966
144,0.05967728588795716
145,0.08623734798047883
146,0.07881062750011465
147,0.08898517706580945
148,0.09107534863248062
149,0.08107297322780899
150,0.07440262876367834
151,0.08128127567769186
152,0.07905555076678719
153,0.060218878477425436
154,0.07639006989678375
155,0.07976645517988727
156,0.11942967383953117
157,0.14065924377671696
158,0.07139447419661217
159,0.08655744673115477
160,0.03224675372905294
161,0.08203261226981529
162,0.08154721575284167
163,0.1457852926186534
164,0.06632414897079568
165,0.05678322268949536
166,0.15929447800082816
167,0.0553544432921887
168,0.05243926112214971
169,0.04206927658652438
170,0.07913820409238226
171,0.077909901632936
172,0.11448809204091547
173,0.06302351093597026
174,0.08521825284497139
175,0.07787468647201937
176,0.07338667215012303
177,0.0878594275588979
178,0.09309433841922068
179,0.07209462766858218
180,0.06558002320715706
181,0.08070636700678155
182,0.07464957103445267
183,0.06917832014180353
184,0.08019592682750254
185,0.06978203480673367
186,0.08980252848851555
187,0.21875503541081479
188,0.08865340609036716
189,0.05181750497135577
190,0.03719559434042502
191,0.0704353523855841
192,0.07905204506944734
193,0.1329915644056097
194,0.08249513259682077
195,0.06651266131657214
196,0.13751980461783941
197,0.07225056464529168
198,0.06285164161220731
199,0.05041162285839491
200,0.07101334222547141
201,0.086951399525914
202,0.23401031181280701
203,0.10635954536799268
204,0.06117540609875175
205,0.20097434012170814
206,0.07250280634533297
207,0.05210425638387646
208,0.02931980959542696
209,0.06617316465611696
210,0.07534797206071918
211,0.15512596384913124
212,0.07466880803655766
213,0.06071607362113843
214,0.17346269167280298
215,0.06663823284066764
216,0.04206484137893577
217,0.033449016947423006
218,0.05420737145239253
219,0.07265639896600523
220,0.21070166788080463
221,0.09343753652774656
222,0.0664296713129756
223,0.1960626421783628
224,0.07053176887661096
225,0.057165128446964884
226,0.02430298244681494
227,0.06032988105647699
228,0.06866465956904005
229,0.1678074397930319
230,0.05692602205035755
231,0.045133091025265734
232,0.17206020177136125
233,0.06381839061740631
234,0.04992154136260474
235,0.021602771516388574
236,0.050713280157404866
237,0.06343378683459638
238,0.17955428881910412
239,0.07766716759539492
240,0.054695850673483974
241,0.20974356998797072
242,0.09668464658665404
243,0.05843723885359037
244,0.0255038000723343
245,0.06427441275465193
246,0.06429757432238542
247,0.16984756753546298
248,0.07601790827688673
249,0.05915471293267117
250,0.17098434071525678
251,0.06349293796986875
252,0.055655477910655435
253,0.02166269560587804
254,0.06027579645617412
255,0.08380384783265246
256,0.21300791485969833
257,0.10437454981238803
258,0.0748769257511791
259,0.26553280758963144
260,0.11382245776225104
261,0.05398568422406803
262,0.03935553032627253
263,0.07319423794892842
264,0.07404414577594358
265,0.14428253089192858
266,0.08134349954293803
267,0.06210430021861612
268,0.14790738778878634
269,0.05587849857831139
270,0.05761722779840297
271,0.039043701150615756
272,0.056932785617644074
273,0.09030558406185704
274,0.2826396123876727
275,0.11988172238564164
276,0.07944566900496529
277,0.06932884500667738
278,0.07183604041959674
279,0.09307219984073602
280,0.086176015072589
281,0.07357520958819294
282,0.07458142364211211
283,0.09178445062177468
284,0.06385205006776651
285,0.06455035348462841
286,0.07549357765462314
287,0.06509989539988359
288,0.08593019841166133
289,0.11388444639920775
290,0.08032958552603918
291,0.10044106507244664
292,0.037930924961124296
293,0.07377712252470339
294,0.09515285033814969
295,0.165450005072009
296,0.06569205183343561
297,0.055876973388252135
298,0.14830187871667364
299,0.06575695290014129
300,0.04925423006917865
301,0.04215079316589432
302,0.08094436537244527
303,0.0769494465229698
304,0.12138190964568317
305,0.06555270872099729
306,0.07961822260462664
307,0.12247344769007466
308,0.05782959186100398
309,0.07456146644070906
310,0.08828853671645352
311,0.08602035643362956
312,0.08010786192305408
313,0.08545716568940973
314,0.07815504544648057
315,0.08789326150769616
316,0.08291435231791777
317,0.06686150761223289
318,0.08485354664752703
319,0.08140029712697061
320,0.10762492781218891
321,0.12085839653345254
322,0.055599203496386786
323,0.05162837089877364
324,0.05797410222055489
325,0.09104192342519772
326,0.08669685155904781
327,0.07892902794423452
328,0.08243468442882379
329,0.08724515364163374
330,0.07695721669938733
331,0.07111292330909413
332,0.09344567262308216
333,0.053893749985028536
334,0.08633159804337892
335,0.08509551803867682
336,0.1063920217044008
337,0.054856391250876914
338,0.05151121786401654
339,0.06252146690219888
340,0.07338692659212172
341,0.05548067951924081
342,0.048823819532538636
343,0.09209155486566648
344,0.0926826572080771
345,0.07876556026519091
346,0.07203583391061151
347,0.09736206671726957
348,0.0842062278941408
349,0.07990414195678075
350,0.08747516643887296
351,0.05374082338578614
352,0.09297631606106767
353,0.0880555162484563
354,0.06593402805010715
355,0.07267098617252545
356,0.049847595150842715
357,0.06805939793769031
358,0.0750337641608976
359,0.05949347971052706
360,0.046411593556961006
361,0.0881850126723446
362,0.0927502968222521
363,0.07866256738139461
364,0.08023146483308075
365,0.09106787855958541
366,0.1657932971735072
367,0.05375319149232373
368,0.057072928529505504
369,0.15628874404521448
370,0.04418044407152229
371,0.05599017632637043
372,0.08235248691401321
373,0.08113207580714252
374,0.08320215616270973
375,0.05383527554706447
376,0.08974204662283881
377,0.0899636795611327
378,0.08574303532075063
379,0.07272175063331969
380,0.05827426327146629
381,0.11602793336762493
382,0.06873595989899445
383,0.05931391511780352
384,0.06523519173681203
385,0.08601035007187235
386,0.09013615165188027
387,0.041801312903138564
388,0.07603117129841021
389,0.08395965540835687
390,0.0864056494339077
391,0.06753020200889585
392,0.0648661692900227
393,0.1303065602239206
394,0.08006507797503622
395,0.0650994728649038
396,0.1764432024907637
397,0.07532462818787336
398,0.06140471922663862
399,0.1676505894728702
400,0.07541501560405763
401,0.05585937741644261
402,0.18034607864448587
403,0.07704727719657525
404,0.05583510440772115
405,0.1504165383195713
