0.256866898,,0.059820498
0.108189004,,0.046934986
0.071059198,,
0.216995822,,
0.085312499,,
0.06356411,,
0.178246251,,
0.075584535,,
0.064332763,,
0.221531182,,
0.09227846,,
0.060874661,,
0.259576652,,
0.107515792,,
0.050541168,,
0.093284705,,
0.126407365,,
0.077638691,,
0.087234767,,
0.074365027,,
0.065622752,,
0.094719956,,
0.033519513,,
0.059128118,,
0.086902028,,
0.017056679,,
0.060741836,,
0.077191586,,
0.019727708,,
0.060230944,,
0.06475461,,
0.023000719,,
0.060495273,,
0.078374175,,
0.045241829,,
0.058667207,,
0.082543203,,
0.06892054,,
0.066983845,,
0.082671589,,
0.115559537,,
0.072676701,,
0.080307931,,
0.10200855,,
0.094931043,,
0.064033357,,
0.060953555,,
0.067824258,,
0.078461436,,
0.083259665,,
0.039632034,,
0.075089871,,
0.082049,,
0.097773253,,
0.074188978,,
0.070634436,,
0.146395475,,
0.077167285,,
0.060692481,,
0.165497246,,
0.07881314,,
0.057456844,,
0.172822593,,
0.075396712,,
0.054789616,,
0.158971656,,
0.06803648,,
0.060288347,,
0.128107372,,
0.067379945,,
0.056066008,,
0.080220803,,
0.065973157,,
0.067664373,,
0.046047174,,
0.076987934,,
0.088994471,,
0.056906256,,
0.08146529,,
0.087525214,,
0.114029476,,
0.068928334,,
0.0459408,,
0.080714295,,
0.071285383,,
0.055395921,,
0.051574561,,
0.090702171,,
0.088141858,,
0.0737136,,
0.079518814,,
0.081237093,,
0.16165928,,
0.047014171,,
0.04806706,,
0.150826441,,
0.040809066,,
0.060498345,,
0.074709305,,
0.08212723,,
0.093894539,,
0.050750952,,
0.094456864,,
0.091878945,,
0.071658941,,
0.079283295,,
0.055376893,,
0.061642379,,
0.076099204,,
0.048713561,,
0.04709011,,
0.088872422,,
0.088455458,,
0.084253232,,
0.075898554,,
0.090830218,,
0.095260729,,
0.074495231,,
0.095730366,,
0.047617163,,
0.087723706,,
0.096505223,,
0.07199465,,
0.072844722,,
0.06052052,,
0.10243721,,
0.060009949,,
0.053447864,,
0.053902421,,
0.092963265,,
0.093048187,,
0.082837367,,
0.079064918,,
0.097634242,,
0.084773846,,
0.072137545,,
0.095185813,,
0.051718712,,
0.091118726,,
0.096945643,,
0.092685007,,
0.060908801,,
0.062675977,,
0.117801077,,
0.057793245,,
0.078907001,,
0.08925589,,
0.079608351,,
0.080313181,,
0.100019689,,
0.076597784,,
0.082455688,,
0.091311976,,
0.057099433,,
0.077956008,,
0.091746572,,
0.119400076,,
0.104596887,,
0.074863707,,
0.083424218,,
0.051755097,,
0.074552554,,
0.084620837,,
0.172708389,,
0.053778217,,
0.057490867,,
0.151222375,,
0.060673971,,
0.052544193,,
0.046553934,,
0.077200157,,
0.08919335,,
0.123688338,,
0.078626907,,
0.081580694,,
0.073254761,,
0.068949042,,
0.079839476,,
0.086032147,,
0.077793324,,
0.060456108,,
0.093498887,,
0.072598476,,
0.074413036,,
0.076239162,,
0.070118018,,
0.08513604,,
0.269953266,,
0.110771113,,
