,0
0,3.4015320694394995
1,3.037087417365912
2,
3,4.433381815602442
4,4.448961232605817
5,
6,7.418375780109216
7,8.468162652254872
8,
9,8.215475590326264
10,9.183655789663682
11,
12,6.729545283018142
13,6.721623225017911
14,
15,1.911466396152986
16,2.9716080189727485
17,
