,0
0,3623151.359544974
1,3558997.702991533
2,4768280.866570161
3,6645030.83867004
4,5703221.842473509
5,6547279.284223495
6,1300102821.0589318
7,10398389.31851953
8,13707822.728432804
9,10084380.29820324
10,12684593.410602411
