,0
0,0.5351558303049926
1,0.5725954488243873
2,0.6085764032865164
3,0.4795232453899658
4,0.5932195950493644
5,0.6131055208862668
6,0.46106308218311515
7,0.5643862932314294
8,0.6076522884626939
9,0.5009645966637687
10,0.5924170746929884
11,0.6056382485090034
12,0.5305792572723151
13,0.5848660790202659
14,0.6195169400895785
15,0.5262967053955603
16,0.4687225869292172
17,0.5581281634901524
18,0.6312197776541673
19,0.4147611408665619
20,0.4909327966356399
21,0.6337927427914458
22,0.40313562153459964
23,0.47255161724676115
24,0.6235330859008275
25,0.39691038041323123
26,0.47202582449124003
27,0.6069135357156152
28,0.38706756181790025
29,0.46071529763018226
30,0.5873003431617307
31,0.40007172865532664
32,0.4657648311285075
33,0.5938856915398438
34,0.3967214646308972
35,0.47898192670487333
36,0.639380234833456
37,0.4091882217786342
38,0.49375045344178453
39,0.6403705963026278
40,0.46273120574366855
41,0.5483410662040348
42,0.6298723343730764
43,0.5319836561371507
44,0.45337724291682635
45,0.5162345786367315
46,0.6063615342138775
47,0.38580909750031656
48,0.4386086872727457
49,0.6105374742629636
50,0.36047871472136916
51,0.42625534974761997
52,0.5986630134537375
53,0.36686185573387764
54,0.4456047604990175
55,0.596867529242441
56,0.439197248340012
57,0.5198771539411593
58,0.6233966548543596
59,0.4843520788048193
60,0.5699639509509993
61,0.6569137968459933
62,0.4538795873006209
63,0.5589616396981903
64,0.655206632557103
65,0.45382726603533424
66,0.5577819564553316
67,0.6480268204172033
68,0.43233938520209725
69,0.5259280162997401
70,0.6332274480394403
71,0.38775097822483917
72,0.45627872052929325
73,0.6047165148906393
74,0.3701556804631216
75,0.4280376398891721
76,0.6002998012928676
77,0.38338316466890726
78,0.4449942840259346
79,0.6199532062124591
80,0.46009178361189124
81,0.5299607308787813
82,0.6155982491732106
83,0.47348154916363333
84,0.3947648193388896
85,0.4595072057857646
86,0.596241654737751
87,0.3622486843325819
88,0.4122442245977966
89,0.6127480630515721
90,0.37776109835658533
91,0.4252483604478002
92,0.6170459530677408
93,0.42107004103162565
94,0.5018636020127836
95,0.6054206548117769
96,0.41498738739041624
97,0.5074004417116903
98,0.6123299558663513
99,0.36873779863593975
100,0.42540083432050835
101,0.6191316746483359
102,0.36081886881438296
103,0.4118817117723359
104,0.6177371482212305
105,0.40503962664662735
106,0.46047550708188045
107,0.5960408865403276
108,0.40619062985017623
109,0.45758797904275916
110,0.5902978383313637
111,0.3512847127924863
