,0
0,8.274831549786743
1,11.007829636316801
2,13.993943570405584
3,18.379100039464145
4,11.970885894556547
5,6.059422274536872
6,14.374023848240949
7,7.891121311869655
8,7.71046715329629
9,13.304108291167031
10,11.72501938368677
11,15.505500090051934
12,14.847436354601616
13,11.89767838185928
14,9.497048356056379
15,26.032898731239005
16,23.26843309911369
17,10.803721566121267
18,6.70313982537217
19,12.430022489710202
20,20.463007317405857
21,11.917260239819711
22,10.179229702179034
23,7.710114478118801
24,6.986193527439107
25,10.903993808874645
26,12.688245791740984
27,20.027049419310547
28,12.258188359481954
29,6.046640890018228
30,14.536849478020303
31,7.672337945524859
32,7.2843550299224775
33,14.062725780771371
34,11.744880467803474
35,13.344972379107585
36,13.970679584421346
37,11.546403143918512
38,7.785305680054033
39,22.29585374879307
40,22.318469642920913
41,7.975614718128685
42,6.539727613813056
43,12.419575655748398
44,20.576538242141968
45,12.522888509148219
46,9.360029381689763
47,7.480152029726581
48,7.098340324054174
49,10.186781769057717
50,13.731412555452007
51,17.848103050910545
52,12.29919542423303
53,6.560170250517275
54,13.341022986260363
55,8.227360937158876
56,8.2762951774473
57,15.03049126939309
58,10.830605962369543
59,13.884542761489417
60,14.46930336078325
61,11.58497496222757
62,9.406887809705493
63,22.524826029401794
64,21.67457527216133
65,8.879063328400822
66,7.202874524860252
67,12.347303256400462
68,19.49578105934723
69,12.361913026951846
70,11.067000702339977
71,8.188180117366816
72,9.348923225760002
73,10.804354265082813
74,12.702880873236298
75,19.337586939106494
76,12.452176102753908
77,5.719449254544017
78,14.747209289700852
79,8.341433736523417
80,8.231075899511708
81,14.077956503291668
82,12.987248019821282
83,14.32524891535876
84,15.368548035832111
85,11.943129008279103
86,9.187879589416267
87,22.907002891243614
88,23.00904013987398
89,6.059981931247305
90,6.9142026031468165
91,13.21319502662348
92,19.615950210020856
93,10.720073987103651
94,8.701585533039516
95,11.843157502933323
96,12.801137997418724
97,20.563789400367146
98,12.51087217881973
99,7.206276428451526
100,13.141110911226745
101,7.685924591629734
102,8.126946980937033
103,15.428578873031464
104,11.840062701598143
105,14.336192572873877
106,15.090137321006107
107,13.036368886331148
108,23.755669757260165
109,23.28241937357543
110,9.012600223637815
111,7.742726437947951
112,13.444440621852497
113,21.368819929325387
114,10.154335831279282
115,8.789666102050534
116,10.053043463863727
117,12.12545075884806
118,14.18105510493702
119,16.83248376761329
120,8.609905163167817
121,7.405342411528805
122,14.982236733570643
123,7.870335612743764
124,11.644062408294339
125,15.259759566742163
126,13.833584653923024
127,10.11329046938457
128,9.17409061625842
129,12.852862341982378
130,10.194364545719463
131,22.626736221510757
132,17.847610096623754
133,9.288348450456645
134,7.6677419623694405
135,9.730278298767093
136,17.290165510707002
137,13.424123341106739
138,13.080356292756418
139,10.532389239932908
140,9.0377894585878
141,15.169071842357129
142,16.179608427205206
143,16.863859522382835
144,9.150544681912915
145,8.078628148909035
146,13.718991099713536
147,7.372884104616903
148,8.446562722115097
149,16.173593588984808
150,12.160899211765786
151,10.470646244169489
152,9.992273701697993
153,13.2878164468164
154,8.81704480652082
155,19.10193917381228
156,16.994450278511213
157,9.463044751832859
158,7.516095937849573
159,8.364025813315001
160,15.599563868465921
161,14.392653084906787
162,12.26755128918728
163,7.824469903186903
164,4.113163235204614
165,11.324702029352238
166,14.964291904155115
167,16.855869835223483
168,9.102028617071726
169,7.183360509952721
170,15.506612310818218
171,9.082230912007192
172,7.842382302339454
173,15.30512723567254
174,12.862145397480974
175,10.271574789101082
176,8.771207386930044
177,12.471172846875449
178,9.216816534649695
179,24.426695476801367
180,21.595178739199678
181,7.4424790609617455
182,7.179661768322174
183,8.192070537044636
184,14.890737347756582
185,14.36238662723803
186,11.760142872138374
187,4.445714106457311
188,8.517047917947671
189,12.845354004589838
190,15.783021356839827
191,15.993118996252978
192,9.206829847477817
193,8.618881935890682
194,15.09620198503852
195,13.113259438151841
196,9.093427236076197
197,15.14977036529484
198,13.374020991940986
199,9.296584407879399
200,9.795090878809841
201,12.328408291428635
202,7.9389984566945655
203,16.05932015082723
204,18.73909137536851
205,9.75526991187783
206,8.159639662196145
207,9.394607920067486
208,16.582321481931345
209,14.218586464779126
210,12.088663496706406
211,8.297586356698908
212,9.00428555169195
213,12.047213442986418
214,13.447960126557156
215,16.38439888654019
216,8.263836542094541
217,7.815566855876492
218,15.974966257183004
219,7.991168375336114
220,10.466611350816535
221,14.381128798517759
222,13.236660500573453
223,9.262474239544558
224,10.610684818510375
225,13.155911587489433
226,7.636409663625696
227,17.99683445097681
228,18.37781375848185
229,8.945747793392922
230,8.359270936621796
231,10.16943775817058
232,17.101037665849358
233,15.729217392434256
234,10.689771210498781
235,6.577058516849415
236,8.723486653760883
237,8.976205422272006
238,10.559914804526475
239,11.04082830410654
240,11.947373172856778
241,13.340045113393751
242,14.19185490423368
243,15.47810514485554
244,16.242801604064105
245,16.940901120731123
246,17.88597061601727
247,17.89217028520373
248,15.528089364539651
249,9.883331669488518
250,7.418690459762208
251,10.042223944652743
252,7.949759076811213
253,10.979786352246135
254,5.541288280250296
255,8.540983605134443
256,7.859110086334528
257,9.949003893802743
258,8.443268499670404
259,12.001310255894948
260,8.810432474983354
261,13.590776651814233
262,10.515815973947277
263,14.513861792232763
264,16.94456688188977
265,18.26959965290549
266,18.79845529217703
267,18.68434001256692
268,15.60100135595575
269,7.103984190859814
270,11.140893285171858
271,6.156191236532299
272,11.100439179462557
273,4.648885048282398
274,6.005959459408239
275,6.498958317758102
276,7.777650042137909
277,9.506102108693439
278,10.594504200873624
279,9.749685993077073
280,13.397568621029711
281,11.669284863488912
282,13.02601950908038
283,6.631894890946526
284,9.5653443249588
285,12.133846587352686
286,7.469481603370614
287,11.27059500728576
288,5.799584427892391
289,10.930820194296327
290,4.324181468445862
291,3.9152269562424906
292,8.25245805000653
293,6.046658024078058
294,0.3592216436031134
295,4.043367594707429
296,6.980850436659952
297,9.957325973932019
298,10.357974213878736
299,6.520636766562623
300,11.055493802371286
301,4.2384180331657655
302,4.046207687892086
303,7.111033567939321
304,5.415456719209107
305,11.853381522741449
306,13.970701215198881
307,15.27582594925043
308,7.350860244358791
309,10.23291852795633
310,3.8360993023938414
311,6.082586913681721
312,9.672628796484258
313,12.955179371850988
314,18.744600220155736
315,19.67379612249132
316,17.850101927387882
317,8.383668614895848
318,7.664080662402527
319,10.82519445556675
320,5.7953520494848245
321,10.75241575401222
322,17.3757980600147
323,18.436928080985297
324,18.087775567417527
325,8.992666516786059
326,10.04748654593154
327,6.6127020211057665
328,8.800984702910483
329,8.79874250943577
330,10.73624214409651
331,10.95446490783302
332,14.336270241614043
333,16.32682405550203
334,17.484473464041493
335,11.455494224007214
336,12.050090041923651
337,7.777684551253381
338,9.77867241607841
339,8.604731840689714
340,12.983304003090122
341,15.17333123491859
342,16.28206613103254
343,13.448541147853359
344,14.574243131833095
345,8.174163665417742
346,21.34726020370202
347,7.520551703998888
348,10.95243910716907
349,13.405802265273573
350,14.462486154826351
351,15.107616269204698
352,16.212862977189424
353,9.183671417253185
354,13.53665516751411
355,7.355624508004038
356,9.70140787906209
357,11.123531063001252
358,12.540458089843177
359,16.874402120546815
360,17.44000147257113
361,10.152451503894273
362,14.762203012884878
363,9.698024064140567
364,8.405883196471287
365,5.908727612606459
366,8.883028873067717
367,8.947849445255732
368,10.627823139098197
369,17.697600094994275
370,16.76256477495802
371,18.276567252801353
372,9.815508282622615
373,6.66376327271495
374,7.903485333215081
