,0,1
0,92877.26697583683,12116.0
1,2307.1800441237997,480.0
2,6552.77119928329,800.0
3,6463.82961895,880.0
4,15797.493419724322,1560.0
5,15225.247605001472,1440.0
6,22186.407179114554,1880.0
7,28597.078109826518,2486.0
8,27827.76457555492,2772.0
9,31297.60823149223,4069.0
10,20122.387490553214,1865.0
11,3268.964709839302,529.0
12,2352.1665977035823,360.0
13,2610.775418512398,600.0
14,32213.5975488868,12412.0
15,3505.4182206587675,460.0
16,23896.845090203795,3274.0
17,32730.897060834428,7493.0
