,0,1
0,186.26369278072332,80.0
1,287.2991110061331,64.0
2,135.56868179638172,44.0
3,146.79577890534236,40.0
4,81.49265673293718,60.0
5,136.1488647404081,39.0
6,116.18571427254334,40.0
7,85.83146950400378,24.0
8,121.03063997746958,46.0
9,118.20755995846805,49.0
10,87.3010799063198,24.0
11,218.75840593995972,56.0
12,301.7602138180343,76.0
13,80.5130068308911,48.0
14,297.78895053150086,76.0
15,241.83451731542547,60.0
16,268.7386305164719,64.0
17,175.94029918247898,60.0
