,0
0,1.859280790447499
1,1.0150256484269415
2,3.0144845010072387
3,3.219206664881317
4,4.0197606039751435
5,5.165297866157351
6,6.347579908932186
7,2.9395055526538245
8,0.8640881302245718
9,2.8319587612451405
10,1.6561000280707356
11,2.053705351841157
12,1.2651279514280114
13,1.7096742604859323
14,3.9273663797066973
15,1.9305034437576705
16,2.4923088680608103
17,3.770674915756446
18,2.5370587245737934
19,2.8225666979516206
20,2.8975124792460965
21,2.1717336831960834
22,3.4368975736812204
23,3.40093809409302
24,5.1637132413174305
25,0.4322394267179608
26,0.3877500338226896
27,1.6457012920826217
28,1.038479118272879
29,0.7596204215456416
30,1.9857885039219565
31,0.42585071877568
32,0.9967676587488496
33,1.1056793055519523
34,2.2057423102846223
35,1.517346125797281
36,2.1012469566702965
37,8.26908878363554
38,3.038123851293262
39,1.5108853697334652
40,14.23714059075764
41,4.036641542893248
42,0.9078740315812589
43,2.079754289835508
44,1.2521182602941696
45,1.7504469707099268
46,1.4130346788651145
47,2.6571104114044726
48,2.785380925266364
49,0.6477060393945597
50,1.4086431722157835
51,6.7269783598785615
52,2.618786539992706
53,1.5752882977143545
54,2.163557231997392
55,3.318912931878778
56,1.9028054236398317
57,2.486317712570454
58,1.3340079471600024
59,1.2757813749367894
60,2.051424462679402
61,0.8730208290552872
62,3.02240664409419
63,3.2868216200238667
64,3.4912355830076884
65,5.1465480063853
66,7.001204397628369
67,2.9815332269706216
68,0.8612264273772607
69,3.4868162813208836
70,1.949018346318887
71,1.994109677751057
72,1.222592334427276
73,1.7147028270432343
74,4.040510804608668
75,2.2362857552757194
76,2.527259678759814
77,3.4485165664585824
78,2.38679107054809
79,2.8050021488269694
80,3.434286907445831
81,1.9185834263173944
82,3.0093478145912265
83,3.2637009829923302
84,4.852835589434413
85,0.6856044656061112
86,0.5915358905348753
87,1.7524783722281012
88,1.0886580444832508
89,0.5531427634951209
90,2.2819923213255753
91,1.0426079666557453
92,0.5744784110788533
93,1.0066973608264915
94,1.9485649182118552
95,2.0967832430662314
