,0
0,3.637672442664718
1,4.510090470445659
2,5.894195638668581
3,4.333427782352415
4,3.6625605872595357
5,4.366574821119226
6,5.495288779198775
7,4.021547522509838
8,3.6163032297123032
9,3.0346995632753266
10,4.135985541655979
11,5.8398751321999285
12,1.8003129751612437
13,2.2763538561134142
14,1.3298334868917563
15,3.737025130539244
16,2.3674864897652728
17,1.924586570358908
18,5.5354882961630825
19,4.534117635451529
20,2.33399761977175
21,4.495485562128134
22,4.005667095228076
23,4.5385464701407345
24,5.341399150889254
25,4.40834018947472
26,2.0684709331074225
27,6.147854695841057
28,4.316280745814824
29,3.3995560372994746
30,4.300734831642924
31,2.394158554883623
32,1.581633547937789
33,2.144383464507836
34,2.320317825976152
35,1.2151129598211134
36,6.279973455131945
37,4.293443394020585
38,5.873148020684984
39,6.610350481690113
40,5.055870160507824
41,4.683523117558834
42,4.843606621625786
43,4.0949609430352165
44,1.8114083432089962
45,3.698850530105293
46,4.357054089990759
47,5.959093727128735
48,3.521456028600573
49,4.600583445596346
50,6.030349374283435
51,4.356530430764541
52,3.7731901943829365
53,4.549271060004218
54,5.627226798809596
55,4.507759739675465
56,3.806485733295678
57,4.33389116577833
58,4.5438579009213145
59,5.700582232127058
60,2.274062077469917
61,2.665731003635921
62,1.350252864168432
63,3.8418870077003304
64,2.5507322110075856
65,2.028214667563067
66,6.060349150308486
67,4.520592319368828
68,3.0948465096793143
69,5.101349167040554
70,4.578482324856161
71,4.5782711756763685
72,5.106893751903374
73,3.9838184204201315
74,2.0014181014582997
75,5.851398027136134
76,4.367571609022608
77,3.752668581244935
78,4.496535296513106
79,2.8989251325385834
80,2.0821966290650815
81,1.937702801623918
82,2.239805855894516
83,1.0707776653859806
84,3.4845327899269267
85,4.4870090049263505
86,5.845843979977483
87,6.557319597930919
88,4.736058715605038
89,3.5308534166105003
90,4.180667666549814
91,4.023587800317003
92,2.069815828235827
93,3.3143314901492533
94,4.361976213728531
95,5.984447671135565
96,3.071309602207217
97,3.995876659580038
98,3.729482020291705
99,5.489122107242867
100,4.283409482768631
101,2.200608994411106
102,6.878320651098938
103,5.20875858530615
104,1.5807115161053846
105,3.867476233550107
106,4.379300364071104
107,5.713804109466286
108,2.105309963542587
109,2.4285883261372874
110,1.2530055739471782
111,4.129652718136614
112,2.8809970421186213
113,2.148159513292304
114,6.012291538502197
115,4.385622192624324
116,3.577139531061059
117,4.011094728585196
118,3.618088907422132
119,1.5577562852465783
120,4.065043383455891
121,3.4248656093702454
122,2.139462927437563
123,6.254966391674568
124,4.4045190769175715
125,3.7509205202856126
126,4.016790966009779
127,2.8995620518245975
128,2.1751312962168594
129,1.976832140171186
130,2.470365601057251
131,1.7419141877426008
132,3.8680891669874917
133,4.5227363952807575
134,5.940101141315513
135,5.970825707014049
136,4.673644506418876
137,3.89936292656563
138,4.82862331758894
139,3.785059721784047
140,2.261534383735009
141,2.986419857012481
142,4.276054912328353
143,6.069638908678804
144,3.546309088778228
145,4.259897280310758
146,4.026020609862403
147,4.062127803368635
148,3.519485914816902
149,1.9602285899275573
150,6.44605739553558
151,4.695788797801157
152,3.9363893413940234
153,2.9132412339948095
154,4.385463537691972
155,6.237718382084339
156,1.5851080810794238
157,2.4022391692365073
158,1.8307657857050486
159,4.746994825964289
160,3.362698323052579
161,2.3262794052016322
162,6.658962776547769
163,4.743053988361335
164,3.762762545611794
165,4.862228113249314
166,4.258686121887928
167,1.9447500629398584
168,4.479078389714464
169,4.15438458573334
170,4.428597755751187
171,6.108668271197019
172,4.038426042277815
173,2.760024099296566
174,4.120984005232229
175,2.8422989467313644
176,2.002372460387636
177,1.9796616100826212
178,2.688855915905504
179,1.7109934304421375
180,3.3381818656731785
181,4.080267755539083
182,5.622179151132397
183,6.090534003874886
184,4.51148528670507
185,3.519406755803664
186,4.328836032859651
187,3.806659461908625
188,4.612160094440701
189,3.5148242202179603
190,4.548058735481058
191,6.0112700256962235
192,3.6422159961360943
193,4.4426434619592845
194,5.9341314905090154
195,4.628140377219779
196,4.220259303995056
197,4.566383411859302
198,6.134520509513953
199,4.663070449670621
200,3.9083194184442744
201,3.1753482804078326
202,4.325877556377366
203,5.757796578140142
204,1.9574524488168006
205,2.3979250364490183
206,1.56676519164182
207,3.9075701434466623
208,2.8688814683963773
209,2.041128241114569
210,6.230114149004864
211,4.330847116847228
212,3.526781771212769
213,5.419796322629265
214,3.9771774044735317
215,1.9394516296973388
216,4.641499521397344
217,3.8451977672697946
218,2.141416543273073
219,5.663777516864293
220,4.495783046905981
221,4.023946900711128
222,5.785913519318105
223,2.631743258669064
224,2.3560883570094817
225,1.8678436718171945
226,2.428313451360137
227,1.415985008461707
228,3.0433125817376356
229,4.374758137062011
230,5.970878216044869
231,5.5096583721979435
232,4.685958242654554
233,4.280628337631055
234,4.442856877752604
235,4.187375082804017
236,1.7056459616305086
237,3.41959375391722
238,4.21109433968753
239,5.5900418270289
240,2.5846855961363575
241,5.5479587655049025
242,8.062832504159656
243,5.381026031563201
244,4.796345749529907
245,5.722361395444347
246,7.0057553351902335
247,5.01739082555459
248,4.626737407133249
249,4.2138045958595605
250,6.405049881506015
251,8.256157591843472
252,1.6677358759797574
253,3.3176287172564303
254,5.051935614928875
255,5.075627880992891
256,2.9062878444846376
257,1.9132982273681758
258,4.025814238860131
259,3.9418963143164367
260,4.138736410059341
261,4.797366781516785
262,4.28503427047259
263,5.382184826831225
264,3.8957262686582204
265,4.886228547063761
266,6.0878048199997465
267,7.280417741453143
268,4.731354461862366
269,3.754324678839644
270,3.592267803178384
271,1.6564719652902498
272,1.0508704755569673
273,1.8417985787454736
274,3.407567992171112
275,5.1109383448100685
276,3.339607562765174
277,5.521091569509494
278,7.522746247559886
279,5.0696653998974766
280,3.3847309711948452
281,3.527920560705754
282,5.214735480254083
283,4.870245769838607
284,5.678939085658963
285,4.176435543779785
286,6.19163709297651
287,7.948887663117647
288,3.2561791699787572
289,5.76172881942547
290,7.731095395474484
291,5.213995014402386
292,4.608414787832223
293,6.267650627446103
294,6.739506301630105
295,3.572853934859311
296,3.8643603795841655
297,3.978373681015301
298,5.895276791540534
299,7.943389973592845
300,3.4564099764495926
301,4.427706391123794
302,5.252836251912329
303,3.167945706780356
304,1.8278897290024199
305,1.3572605480955537
306,4.477895475253474
307,3.2819206263963343
308,3.793751834495385
309,4.623540279299808
310,5.637098690434047
311,6.038424142981
312,4.016949782636879
313,4.706660688496388
314,5.927813546050849
315,4.786206812207961
316,4.045076905158122
317,4.080441935761969
318,2.8008599182987286
319,1.2813300730567465
320,0.9016804154511885
321,3.415243173793243
322,4.448209403343181
323,5.098068353720372
324,3.9160288319545393
325,6.1958922035168325
326,8.034277704562712
327,5.337319539377422
328,3.380047781265382
329,2.941378287555767
330,4.262359756779982
331,4.913177846636608
332,6.358218931075004
333,4.61761949041758
334,6.976321250563134
335,8.77221579508466
336,4.224641140444621
337,6.30357829341667
338,8.062661312227243
339,3.6843716915922298
340,3.877605712570489
341,5.325196193589474
342,5.538230744046347
343,4.187545144167201
344,3.669912205425357
345,3.5827747886653825
346,5.827211246365984
347,7.753732129520718
348,1.975009126079494
349,3.1817128353935775
350,4.849354168890837
351,4.445600663277125
352,1.6850072282995399
353,0.9942435744094813
354,5.311152890146642
355,3.5575842180125576
356,3.8019342437938564
357,5.217728200844208
358,4.3611485089234066
359,5.546876043260616
360,5.11754320065444
361,4.673096855160963
362,5.692134717174469
363,6.542401048470762
364,3.790438088520059
365,3.552181350323387
366,4.387640517546812
367,1.371314197072605
368,0.3132098675641853
369,2.455781271963517
370,3.2487872755624307
371,4.963689189545215
